FP1 (channel 1),FP2 (channel 2),time
-63.965276623177495,-71.0859069709211,1677703379.118776
-56.08035503702424,-62.907852510706924,1677703379.118789
-48.177185729224455,-54.67103139868029,1677703379.125703
-40.31614340751999,-46.43742221949164,1677703379.125715
-32.55514525528911,-38.266867841505054,1677703379.132165
-24.94909595895894,-30.216502073467453,1677703379.140268
-17.549384555561282,-22.340224931238406,1677703379.140286
-10.403438324272726,-14.688232036635647,1677703379.148428
-3.554338017373421,-7.3066027756078125,1677703379.148475
2.959502242125078,-0.2369509034790191,1677703379.155395
9.104588060891738,6.483859683399153,1677703379.155405
14.85252953821852,12.823932271909591,1677703379.162915
20.180157347952314,18.756486994125655,1677703379.162931
25.06957076496014,24.25994303105313,1677703379.170944
29.508119193604482,29.317934493194183,1677703379.170956
33.48831963723234,33.9192619992649,1677703379.177847
37.007713366750764,38.05778280389071,1677703379.177865
40.06866579228727,41.73224308692912,1677703379.185484
42.67811420552951,44.946056701784656,1677703379.1855
44.847268634023,47.70703527977459,1677703379.192614
46.59127152657224,50.02707509596736,1677703379.19264
47.92882236675498,51.9218065142934,1677703379.200626
48.88177358696543,53.41021214313063,1677703379.207628
49.47470432760937,54.51422004566421,1677703379.207677
49.73447865600506,55.258278462397506,1677703379.215265
49.689794829715886,55.66891851808859,1677703379.215277
49.37073206346314,55.77431130540975,1677703379.223333
48.80830104282456,55.60382556743863,1677703379.223354
48.03400412823577,55.18759194658152,1677703379.231145
47.07941081707666,54.55607943568314,1677703379.231165
45.9757535884565,53.73968926580776,1677703379.237755
44.75354875406016,52.76837100316963,1677703379.237776
43.442246388990924,51.67126511423369,1677703379.245945
42.06991282922029,50.476375702818586,1677703379.245962
40.66294860750366,49.210276536087825,1677703379.253775
39.245844067921425,47.8978528676796,1677703379.253791
37.84097426088318,46.56208094589371,1677703379.260855
36.46843408548858,45.22384647259324,1677703379.267562
35.14591402410825,43.901802663686155,1677703379.267619
33.88861621386177,42.61226796362247,1677703379.275511
32.70921002953846,41.3691628925523,1677703379.275536
31.617825819816435,40.18398496319271,1677703379.284994
30.622084949870082,39.0658201017932,1677703379.285014
29.727163864126418,38.02138854974114,1677703379.291148
28.935889497536362,37.055122814248435,1677703379.291159
28.248863035723783,36.16927488218739,1677703379.298147
27.66460875617149,35.364049613488774,1677703379.298164
27.17974447556768,34.63776099158855,1677703379.306091
26.78916998292312,33.98700772924807,1677703379.306102
26.48626975346079,33.4068646087688,1677703379.314049
26.263126213040497,32.89108587536591,1677703379.314067
26.110739854624686,32.43231699959296,1677703379.320108
26.019252593859374,32.02231117677243,1677703379.327846
25.978170886389528,31.652147035215798,1677703379.327888
25.97658531061143,31.312444176807812,1677703379.335832
26.003383541249377,30.993573368923816,1677703379.335848
26.047453896099885,30.68585844082411,1677703379.343766
26.097876924889803,30.379767205430866,1677703379.343781
26.144102819632128,30.066089023266017,1677703379.350419
26.176112754230758,29.73609694365192,1677703379.350429
26.184562601486075,29.38169269329315,1677703379.35837
26.16090782228794,28.995533128303684,1677703379.358382
26.09750866903715,28.571137116932977,1677703379.366801
25.987715187858814,28.10297217114985,1677703379.366827
25.825931836943717,27.586520490570294,1677703379.37305
25.607661856754582,27.018324416972256,1677703379.373068
25.329531827689618,26.396011617198262,1677703379.38
24.989297128424766,25.7183006123944,1677703379.388064
24.585829260402697,24.984987548523986,1677703379.388102
24.119086228194227,24.196915353680268,1677703379.396062
23.59006735968344,23.355926649189158,1677703379.396077
23.000754112746225,22.464801971675715,1677703379.402552
22.354038545392218,21.52718502056559,1677703379.402564
21.653641223862056,20.547496768869415,1677703379.410711
20.90402040808619,19.530840364079868,1677703379.410734
20.110274386891597,18.482898800671837,1677703379.418594
19.27803883753062,17.409827366636662,1677703379.418609
18.41338105707245,16.318142854802534,1677703379.425665
17.52269285889703,15.214611486960283,1677703379.425681
16.612583848253003,14.106137427017911,1677703379.433262
15.689776689158062,12.999653660917678,1677703379.433272
14.761005853633298,11.902016898566135,1677703379.440246
13.832921206346734,10.819908009525154,1677703379.440262
12.911997626287016,9.75973934288531,1677703379.448289
12.004451705248245,8.727570105947732,1677703379.455269
11.11616639384073,7.729030789534342,1677703379.455303
10.252624292563548,6.769257433429646,1677703379.46293
9.418850111201536,5.852836327115158,1677703379.462945
8.61936264731922,4.983759542003643,1677703379.470976
7.858136466611454,4.1653914951042585,1677703379.470991
7.138573306810699,3.400446553566813,1677703379.479168
6.4634830749680985,2.690977507760906,1677703379.47918
